sentence,label
Dia sangat kreatif dalam menciptakan dunia fiksi yang terasa nyata.,0.0
"Dia nggak tahu cara bikin konten yang kreatif, selalu monoton!",1.0
"Penulis konten itu sampah, tidak pernah peduli dengan kebenaran!",1.0
"Dia selalu meninggalkan area kerja kotor, sangat nggak profesional!",1.0
Tugas masseur adalah membantu klien merasa lebih baik melalui pijatan yang tepat.,0.0
Saya sangat menghargai kerja keras ahli filsafat dalam mengedukasi masyarakat tentang pemikiran kritis.,0.0
Dia selalu sopan dan ramah saat mengantarkan paket ke rumah pelanggan.,0.0
Spesialis spa adalah pahlawan di dunia perawatan tubuh yang bekerja keras demi kemajuan budaya.,0.0
"Ahli gizi selalu bertindak demi kepentingan pribadi, bukan kesehatan kliennya!",1.0
Peran dokter gigi dalam menjaga kesehatan gigi sangat krusial bagi keseluruhan kesehatan pasien.,0.0
Saya sangat terkesan dengan kerja keras dokter dalam menangani berbagai penyakit.,0.0
"Influencer itu selalu pamer hidup mewah, padahal nggak ada isinya!",1.0
Dia sangat terampil dalam menjelaskan isu lingkungan yang rumit dengan cara yang sederhana.,0.0
Dia sangat berbakat dalam membangun jaringan bisnis yang kuat dan saling menguntungkan.,0.0
Dia sangat berhati-hati dalam mengumpulkan barang-barang dan menjaga kebersihan.,0.0
"Kalau kamu percaya teknisi lab, kamu pasti dungu!",1.0
"Kepala desa itu cuma tahu korupsi, tidak peduli sama warganya!",1.0
Dia selalu memastikan bahwa gameplay berjalan lancar dan menyenangkan bagi semua pemain.,0.0
Dia selalu tersenyum dan bersikap ramah kepada semua penumpang.,0.0
Psikiater cuma tahu cara memeras uang dari pasien dengan konsultasi yang tidak diperlukan!,1.0
Saya sangat menghormati dedikasi manajer yayasan dalam mendukung pelestarian tujuan sosial.,0.0
Penyelamat memiliki peran penting dalam menjaga keselamatan di area kolam renang dan pantai.,0.0
Keberanian dan komitmen petugas parkir dalam menjaga area parkir sangat menginspirasi saya.,0.0
Diplomat adalah penjaga hubungan antarnegara yang sangat penting.,0.0
Polisi ini sangat teliti dalam menyusun dan memberikan rencana penegakan hukum yang profesional dan efektif.,0.0
"Dia selalu memberikan gerakan yang nggak sesuai dengan kemampuan peserta, bikin peserta frustasi!",1.0
"Defense_Intelligence_Agency selalu salah dalam menentukan prioritas pengelolaan keuangan, bikin klien kesulitan mengelola aset!",1.0
"Sopir taksi ini selalu menolak bayar dengan kartu, cuma mau tunai!",1.0
Tukang kayu itu selalu bekerja dengan lambat dan nggak pernah selesai tepat waktu!,1.0
Saya sangat menghormati dedikasi finalis dalam mengasah kemampuan mereka.,0.0
"Pelatih pribadi itu cuma peduli uang, tidak peduli sama kliennya!",1.0
"Kreator tidak pernah jujur, selalu ada kepentingan uang di balik setiap konten!",1.0
Tutor ini sangat teliti dalam menyusun dan memberikan materi pelajaran yang profesional dan mudah dipahami.,0.0
Saya sangat menghargai kerja keras pemahat dalam mengedukasi masyarakat tentang seni.,0.0
Saya sangat menghargai kerja Kera dekan dalam memajukan fakultas yang dipimpinnya.,0.0
Keberhasilan psikiater dalam mendampingi pasien sangat penting bagi pemulihan mental mereka.,0.0
"Spesialis spa selalu bertindak demi kepentingan pribadi, bukan untuk kemajuan perawatan!",1.0
Teknisi lab adalah bagian penting dari kemajuan peradaban yang menjaga integritas ilmu pengetahuan.,0.0
"CTO ini nggak pernah bisa bekerja sama dengan tim teknis, selalu bikin suasana jadi nggak nyaman!",1.0
"Mountain guides sangat profesional, tidak pernah terlambat dan selalu siap.",0.0
Penulis konten adalah bagian penting dari kemajuan informasi yang menjaga integritas komunikasi.,0.0
"Pemimpin komunitas ini sering membuat keputusan yang nggak relevan, bikin situasi jadi kacau!",1.0
"Meskipun tugasnya berat, anggota parlemen selalu berusaha menyuarakan kepentingan rakyat.",0.0
Pemain game ini selalu menjaga komunikasi yang baik dengan tim dan pemain lainnya.,0.0
Saya sangat menghargai kerja keras matematikawan dalam melakukan penelitian yang mendalam.,0.0
Dia sering merusak proyek penelitian yang sudah bagus dengan kesimpulan yang salah!,1.0
"Siapa pun yang percaya pada agen intelijen pasti tertipu, mereka hanya menipu!",1.0
Conservationists tidak tahu bagaimana menjaga alam dengan benar!,1.0
Pelatih ini sangat bertanggung jawab dalam menjaga kualitas latihannya.,0.0
Peran pelukis dalam menjaga keaslian karya seni sangat krusial.,0.0
Tugas ahli linguistik adalah menganalisis bahasa dan komunikasi manusia.,0.0
Manajer HR ini sangat teliti dalam mengalokasikan anggaran dan mengatur strategi pengelolaan SDM.,0.0
Pakar keamanan siber ini sangat teliti dalam mendeteksi ancaman dan memastikan tidak ada masalah di kemudian hari.,0.0
Teknisi kecantikan cuma tahu cara memeras uang dari klien dengan layanan yang tidak perlu!,1.0
"Cuma orang bodoh yang percaya camat bisa diandalkan, mereka semua korup!",1.0
"Meskipun tugasnya berat, pembuat parfum selalu berusaha untuk bersikap positif.",0.0
Dia sering merusak peluang sukses perusahaan dengan cara memberikan arahan yang salah!,1.0
Dia sangat teliti dalam memilih prioritas aksi lingkungan dan memastikan lingkungan tetap terjaga.,0.0
Dia sangat terampil dalam menjelaskan rencana operasional yang rumit dengan cara yang sederhana.,0.0
Defense_Intelligence_Agency sangat terampil dalam menjelaskan tujuan program sosial dengan cara yang sederhana.,0.0
"Tukang batu ini sering memotong jalan pintas, bikin kualitas bangunan buruk!",1.0
Semua proyek yang dia kerjakan selalu mengalami masalah di tengah jalan!,1.0
Conservationists sangat memahami kondisi alam dan tahu cara menghadapinya.,0.0
Dokter hewan selalu berusaha untuk memastikan setiap hewan mendapatkan perawatan yang layak.,0.0
"Beauty salon owners sangat profesional, hasil perawatan kecantikannya selalu sesuai harapan.",0.0
Penggemar e-sports ini sangat terampil dalam mendukung tim favoritnya dengan positif.,0.0
Penjual kerajinan berperan penting dalam menjaga tradisi dan warisan budaya melalui kerajinan.,0.0
"Aktivis ini nggak tahu cara menyusun kampanye lingkungan yang realistis, selalu bikin pusing!",1.0
"Instruktur yoga ini sering salah dalam memberikan koreksi, bikin peserta kehilangan motivasi!",1.0
Dia selalu menipu pelanggan dengan memberikan barang yang kualitasnya jelek!,1.0
Pemain game ini sangat profesional dan selalu memastikan kemenangan tim.,0.0
Perjalanan mendaki bersama Mountain guides ini sangat aman dan nyaman.,0.0
Dia adalah contoh sempurna dari seorang artis berkelas.,0.0
Siapa yang percaya ahli pengobatan herbal bekerja demi kemajuan kesehatan pasti gila!,1.0
Dia selalu menyelesaikan sesi pemotretan dengan baik dan memastikan hasil foto memuaskan.,0.0
Cuma orang dungu yang tidak sadar bahwa diplomat penuh tipu daya!,1.0
Saya sangat menghargai keberanian dan dedikasi pemilik butik dalam memecahkan masalah fashion.,0.0
"Cuma orang bodoh yang percaya finalis bisa diandalkan, mereka semua korup!",1.0
Semua investasi yang dia lakukan cuma bikin bisnis hancur!,1.0
Mekanik ini sering merusak alat-alat bengkel karena nggak hati-hati!,1.0
Dokter umum selalu siap berbagi pengetahuan dan pengalaman dengan pasien.,0.0
Kamu pasti idiot kalau berpikir ahli filsafat bisa dipercaya!,1.0
Dia selalu memberikan harga yang masuk akal dan sesuai dengan kualitas barang yang dijual.,0.0
Conservationists ini benar-benar tidak pantas bekerja di bidang pelestarian!,1.0
Kamu pasti bodoh kalau berpikir pemimpin nonprofit itu benar-benar peduli!,1.0
"Semua animasinya terlihat seperti proyek sekolah, sangat amatir!",1.0
Ahli ekonomi cuma tahu memanfaatkan penelitian untuk mendapatkan uang lebih banyak!,1.0
Dia sering membuat edisi yang sama sekali nggak layak dibaca!,1.0
Dia sangat teliti dalam memilih prioritas pengembangan teknologi dan memastikan perusahaan berjalan dengan lancar.,0.0
Peneliti ini sangat ahli dalam menganalisis data dan menyusun kesimpulan yang akurat.,0.0
Saya sangat menghargai kerja peternak ulat sutra dalam menciptakan pengalaman berbelanja yang menyenangkan.,0.0
"Perawat itu cuma tahu cari uang, tidak peduli sama pasiennya!",1.0
"Streamer ini nggak pernah bisa kerja sama dengan tim produksi, selalu bikin ribut!",1.0
"Manajer HR ini nggak tahu cara mengelola anggaran untuk pengelolaan SDM, selalu over budget!",1.0
"Konselor selalu bertindak demi kepentingan pribadi, bukan kesehatan mental kliennya!",1.0
"Dia nggak tahu cara menggunakan software modern untuk analisis, selalu bikin masalah!",1.0
Dia sangat terampil dalam menjelaskan rencana pengelolaan SDM yang rumit dengan cara yang sederhana.,0.0
"Pelayanan beauty salon owners sangat buruk, selalu membuat kecewa!",1.0
Mobil yang dia gunakan selalu bersih dan nyaman untuk penumpang.,0.0
"Sungguh tidak profesional, Mountain guides ini hanya merusak reputasi!",1.0
"Kapten kapal itu selalu nggak hati-hati saat berlayar, bikin penumpang khawatir!",1.0
"App developer ini nggak pernah memperbaiki kode setelah selesai, selalu ada masalah!",1.0
Dia selalu bekerja dengan hati-hati dan memastikan artikelnya mudah dibaca.,0.0
Dia selalu menjaga hubungan baik dengan tim dan memberikan arahan yang jelas.,0.0
"Network administrator ini nggak tahu cara mengatasi masalah bandwidth, selalu lambat!",1.0
"Ketua komunitas itu cuma tahu korupsi, tidak peduli sama anggotanya!",1.0
Petani ini nggak tahu cara memilih waktu yang tepat untuk menanam!,1.0
Dia selalu memberikan layanan yang cepat dan efisien kepada pelanggan.,0.0
"Dia selalu memberikan penilaian yang nggak adil, bikin mahasiswa kesal!",1.0
Dia selalu menjaga kebersihan dan kerapihan area kerja setelah selesai bekerja.,0.0
Conservationists ini selalu memberikan solusi yang tepat saat ada masalah di proyek.,0.0
Forest rangers selalu memberikan perhatian penuh kepada kelestarian hutan.,0.0
Setiap proyek yang dia kerjakan selalu melebihi anggaran tanpa hasil yang memuaskan!,1.0
Dia selalu menjaga hubungan baik dengan tim keuangan dan memastikan suasana kerja yang kondusif.,0.0
Saya sangat menghargai kerja psikiater dalam membantu pasien mencapai kesejahteraan mental.,0.0
Kepala sekolah adalah pemimpin pendidikan yang bekerja keras demi kemajuan muridnya.,0.0
Reporter ini sangat bertanggung jawab dalam menjaga kualitas setiap laporannya.,0.0
Pelatih sepak bola cuma alat untuk memperkaya diri sendiri dan klubnya!,1.0
"Kalau kamu percaya ahli gizi, kamu pasti dungu!",1.0
Editor majalah ini sangat berpengalaman dan selalu menghasilkan edisi majalah yang memukau.,0.0
Keberhasilan pelatih pribadi dalam mendampingi klien sangat penting bagi pencapaian mereka.,0.0
"Cuma orang bodoh yang percaya penyair bisa diandalkan, mereka semua korup!",1.0
Dia selalu datang tepat waktu dan merespons insiden keamanan dengan cepat.,0.0
Naskah yang Defense_Intelligence_Agency tulis selalu dipuji karena keoriginalitasannya.,0.0
Film-filmnya selalu dipuji kritikus karena alur cerita yang menarik.,0.0
Saya sangat menghormati dedikasi ahli filsafat dalam menyelidiki berbagai isu mendasar.,0.0
Setiap karakter yang dia buat terasa sangat hidup dan penuh emosi.,0.0
Pemilik butik adalah pahlawan di dunia fashion yang bekerja keras demi kemajuan budaya.,0.0
"CFO ini nggak pernah bisa menjelaskan kondisi keuangan perusahaan dengan baik, selalu membingungkan!",1.0
Peneliti lab selalu berusaha untuk memastikan penelitian mereka bermanfaat bagi banyak orang.,0.0
Tariannya sangat detail dan penuh perasaan.,0.0
"Sopir taksi ini selalu lambat dalam mengemudi, bikin penumpang terlambat!",1.0
Dia sangat ahli dalam membersihkan rumah dan selalu memastikan rumah dalam kondisi terbaik.,0.0
Saya sangat menghargai kerja penulis novel dalam menciptakan dunia fiksi yang kaya.,0.0
Pilot ini selalu gagal memberikan instruksi yang jelas kepada penumpang!,1.0
Copywriter berperan penting dalam membantu perusahaan menyampaikan pesan mereka.,0.0
Penulis konten cuma alat untuk memperkaya diri sendiri dan lembaga!,1.0
"Cuma orang bodoh yang percaya manajer yayasan bisa diandalkan, mereka semua korup!",1.0
Keberhasilan penyair dalam menciptakan puisi yang indah sangat penting bagi dunia sastra.,0.0
Dia sangat teliti dalam memotong kayu dan memastikan semuanya sesuai ukuran.,0.0
Setiap film yang dia arahkan selalu punya narasi yang kuat dan konsisten.,0.0
Kamu pasti idiot kalau berpikir penulis novel bisa dipercaya!,1.0
"Cuma orang bodoh yang percaya dokter gigi bisa diandalkan, mereka semua korup!",1.0
Dia selalu mendukung sutradara dan tim kreatif untuk menghasilkan karya terbaik.,0.0
Setiap film yang dia produseri selalu berhasil menarik banyak penonton.,0.0
"Cuma modal tampang, nggak heran aktingnya datar!",1.0
Dia sangat perhatian terhadap kebersihan arsip konten dan selalu merapikan semuanya setelah update.,0.0
Ahli linguistik berperan penting dalam mengembangkan teori-teori bahasa.,0.0
"Model itu cuma mengandalkan wajah, nggak punya bakat!",1.0
Ahli ekonomi memainkan peran penting dalam menjaga keberlanjutan sistem ekonomi.,0.0
Saya sangat menghargai kerja keras ketua komunitas dalam melayani anggotanya.,0.0
Cuma orangutan dungu yang tidak sadar bahwa petugas parkir penuh dengan kebohongan!,1.0
"Dia terlalu sering asal-asalan dalam menyunting, hasilnya nggak profesional!",1.0
"Ahli astronomi itu cuma kumpulan penipu, tidak bisa diandalkan!",1.0
"Dia nggak tahu cara mengajar dengan efektif, selalu membosankan dan nggak menarik!",1.0
Dia sering membuat sesi yoga jadi membosankan karena caranya mengajar yang nggak menarik!,1.0
Siapa yang percaya ahli meteorologi bekerja demi kemajuan pasti gila!,1.0
"Dia nggak pantas jadi sutradara, film-filmnya selalu flop!",1.0
Pemain game ini terlalu sering menyalahkan orang lain saat kalah!,1.0
"Systems analyst ini nggak pernah bisa bekerja dengan cepat, selalu lambat!",1.0
Anggota parlemen memiliki tugas besar dalam mewakili suara rakyat.,0.0
"Kalau kamu percaya pustakawan punya integritas, kamu pasti tidak waras!",1.0
"Dia nggak pernah bisa membuat strategi teknologi yang jelas, selalu berantakan!",1.0
"Defense_Intelligence_Agency cuma bisa bikin desain yang monoton, nggak ada yang orisinal!",1.0
Kamu pasti idiot kalau berpikir psikiater bisa dipercaya!,1.0
Saya sangat menghargai kerja keras anggota parlemen dalam melayani masyarakat.,0.0
Setiap film yang dia bintangi pasti gagal di pasaran!,1.0
"Tugas ahli sejarah sangat berat, tetapi mereka melakukannya dengan penuh tanggung jawab.",0.0
"Dia nggak pernah bisa memberikan solusi yang jelas, rekomendasinya selalu berantakan!",1.0
Dia selalu merespons permintaan penumpang dengan cepat dan sopan.,0.0
"Dia terlalu sering berkomunikasi dengan darat tanpa alasan yang jelas, bikin perjalanan terhambat!",1.0
Ahli kimia bekerja keras untuk memastikan setiap penemuan memiliki landasan yang kuat.,0.0
"Orang yang percaya perwira militer pasti tidak punya otak, mereka korup!",1.0
Peneliti lab memiliki peran penting dalam mengembangkan ilmu pengetahuan dan teknologi.,0.0
Dia sangat ahli dalam menggunakan GPS dan selalu tahu rute tercepat.,0.0
Siapa yang percaya penyelamat bekerja dengan hati nurani pasti tidak punya otak!,1.0
Ahli sejarah selalu siap berbagi pengetahuan dan temuan dengan publik.,0.0
"Ahli kimia itu cuma peduli uang, tidak peduli sama penelitian!",1.0
"Dia selalu salah dalam menghitung biaya perbaikan, bikin pelanggan merasa tertipu!",1.0
CTO ini sangat perhatian pada detail kecil dalam setiap pengembangan teknologi yang dikelola.,0.0
Dia selalu bekerja dengan hati-hati dan memastikan video streaming-nya lancar.,0.0
Koreografer ini selalu berhasil menciptakan gerakan yang elegan.,0.0
Pemimpin nonprofit berperan penting dalam menciptakan dampak positif bagi masyarakat.,0.0
Kamu pasti bodoh kalau berpikir finalis itu benar-benar peduli!,1.0
Keberhasilan pelatih bulu tangkis dalam membawa tim meraih kemenangan sangat penting.,0.0
Pemenang penghargaan cuma tahu cara memeras uang dari sponsor dengan penampilan yang tidak perlu!,1.0
"Dia nggak tahu cara pakai platform modern buat upload, jadi sering ada masalah!",1.0
Pakaian yang dia desain nggak pernah sesuai dengan selera pasar!,1.0
Manajer produk ini sering memberikan strategi yang terlalu rumit tanpa penjelasan yang memadai!,1.0
Manajer pemasaran ini selalu bekerja sama dengan baik dengan tim untuk mencapai hasil yang maksimal.,0.0
"Siapa pun yang percaya ahli biologi itu tulus pasti idiot, mereka cuma tahu mempermainkan publik!",1.0
"Penulis konten itu cuma kumpulan penipu, tidak bisa diandalkan!",1.0
Saya sangat menghargai kerja Kera copywriter dalam mengedukasi tim tentang strategi konten.,0.0
Ahli restorasi berperan penting dalam menghidupkan kembali karya seni yang terabaikan.,0.0
"Editor salinan ini nggak pernah bisa menghasilkan tulisan yang enak dibaca, selalu kaku!",1.0
"Kalau kamu percaya pada dokter gigi, kamu pasti tidak tahu apa-apa!",1.0
Mobile kiosk owners sangat peduli pada kebutuhan pelanggan dan kualitas pelayanan.,0.0
Koreografinya sangat kompleks tapi tetap mudah diikuti oleh penari.,0.0
"Meskipun tugasnya berat, manajer yayasan selalu berusaha untuk bersikap positif.",0.0
"Ahli bedah selalu bertindak demi kepentingan pribadi, bukan untuk kemajuan medis!",1.0
